Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Clasificación
AMPOLLA Y SOLUCIONES,1.07463719353523e+18,002496,CEFTRIAXONA 1 G / VIAL AMP I.M/ I.V (MEDEK PHARMA),0.8,0,0.8,775,2024-02-02 00:00:00,,0,,,,,,,,,,,,,,,,
AMPOLLA Y SOLUCIONES,7707264579015,003616,CEFTRIAXONA 1 G USO I.V. / I.M. POLV INY (VICAR),1.1,0,1.1,179,2023-06-01 00:00:00,,0,,,,,,,,,,,,,,,,
AMPOLLA Y SOLUCIONES,27709944544799,004007,CEFTRIAXONA 1G I.M / I.V AMP (NORSTRAY & NUART),1,0,1,1717,2024-08-30 00:00:00,,0,,,,,,,,,,,,,,,,
AMPOLLA Y SOLUCIONES,7592020300046,003945,CEFTRIAXONA SODICA 1G I.M. / I.V. X 1 AMP (BUSHRA),1.15,0,1.15,4990,2024-04-30 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,8902502124012,005061,CELECOXIB 200 MG X 10 CAPSULAS COLIN,3.2,0,3.2,280,2024-04-30 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,18901790700479,000361,CELECOXIB 200MG X 10 CAP CAPLIN POINT,2.85,0,2.85,142,2024-05-01 00:00:00,,0,,,,,,,,,,,,,,,,
AMPOLLA Y SOLUCIONES,8907695062080,003694,CELEPID (LIPOFUNDIN) 20% EMULSION LIPIDICA I.V. (OTSUCA) NEOPHARMA,40,0,40,15,2023-07-31 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,7597189000080,004806,CENTAB- BETA  X 30 TABLETAS (PHARMATECH),7.6,0,7.6,24,2023-10-31 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,7592710000461,003528,CENTELLA ASIATICA (CELULITIS) 450 MG X 60 CAP (FRASCO) HERBAPLANT,6.85,0,6.85,71,2025-03-10 00:00:00,,0,,,,,,,,,,,,,,,,
SUPOSITORIOS-CREMAS-OVULOS,7597072001170,005185,CENTELLA ASIATICA 1% (CENTELLACIS) 20 GR (BOOZ),3,0,3,46,2023-12-31 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,7592946168324,003391,CENTELLA CON ALCACHOFA (ANTICELULITICO) 300 MG X 90 CAP (ARCO),7.7,0,7.7,53,2025-03-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,7592946005704,003392,CENTELLASAN (ADELGAZANTE) 300MG X 90 CAP (ARCO),7.7,0,7.7,40,2025-02-01 00:00:00,,0,,,,,,,,,,,,,,,,
MISCELANEOS,7591248189303,002309,CENTRO DE CAMA CONTROLE DESECHABLE X 10 UND,7.888,0,7.888,58,2024-03-01 00:00:00,,0,,,,,,,,,,,,,,,,
MMQ,CENTRODECAMA,000363,CENTRO DE CAMA X 1,0.522,0,0.522,120,2026-02-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,CENTRUMX100,000364,CENTRUM ADULTOS X 100 TAB,11,0,11,321,2023-06-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,CENTRUMX30,000365,CENTRUM ADULTOS X 30 TAB,5,0,5,1,2023-07-01 00:00:00,,0,,,,,,,,,,,,,,,,
MISCELANEOS,7597297000286,004680,CEPILLO DE SILICONA PARA BEBE ICEBERG,0.986,0,0.986,65,2026-02-01 00:00:00,,0,,,,,,,,,,,,,,,,
MISCELANEOS,7597297000415,004666,CEPILLO DENTAL DE ORTODONCIA ICEBERG,1.16,0,1.16,11,2026-02-01 00:00:00,,0,,,,,,,,,,,,,,,,
MISCELANEOS,7597297000460,005079,CEPILLO DENTAL ICEBERG ACQUA ULTRA SLIIM,0.696,0,0.696,77,2026-02-01 00:00:00,,0,,,,,,,,,,,,,,,,
MISCELANEOS,7597297000187,005077,CEPILLO DENTAL ICEBERG ADVANCED PRO,0.638,0,0.638,22,2026-01-01 00:00:00,,0,,,,,,,,,,,,,,,,
MISCELANEOS,7597297000231,004667,CEPILLO DENTAL ICEBERG BUBBLE KIDS 5+,0.58,0,0.58,45,2026-01-01 00:00:00,,0,,,,,,,,,,,,,,,,
MISCELANEOS,7597297000521,005076,CEPILLO DENTAL ICEBERG TOTALCLEAN CON TAPA,0.638,0,0.638,59,2026-01-01 00:00:00,,0,,,,,,,,,,,,,,,,
MMQ,CEP000,004626,CEPILLO QUIRURGICO (GLUCONATO DE CLORHEXIDINA) BIOSCRUB,0.406,0,0.406,261,2023-07-01 00:00:00,,0,,,,,,,,,,,,,,,,
MMQ,7595651000026,002805,CEPILLO QUIRURGICO BIOSCRUB X1,0.406,0,0.406,310,2026-01-01 00:00:00,,0,,,,,,,,,,,,,,,,
MMQ,7595651000019,004911,CEPILLO SECO  QUIRURGICO BIOSCRUB X1,0.29,0,0.29,541,2026-02-01 00:00:00,,0,,,,,,,,,,,,,,,,
MISCELANEOS,7597297000439,005078,CEPILLOS ICEBERG INTERDENTALES X 5,1.682,0,1.682,32,2026-01-01 00:00:00,,0,,,,,,,,,,,,,,,,
MISCELANEOS,8904278577511,002997,CERO AKNE LOCION TTO PARA EL ACNE 60 ML (FAHD),4.35,0,4.35,168,2024-01-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,7592803001832,005216,CETIIRIZINA (TALERC) 10 MG X 10 DOLLDER,1.65,0,1.65,120,2024-04-30 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,8904324100311,002884,CETIRIZINA (BIOALERCET) 10 MG X 10 TAB (BLISTER) BIOVENEZUELA,0.45,0,0.45,1259,2024-06-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,7591818116104,003810,CETIRIZINA (CELAY) 10 MG X 10 TAB (CAJA) COFASA,2.5,0,2.5,111,2023-09-30 00:00:00,,0,,,,,,,,,,,,,,,,
JARABE-GOTAS-INHALADORES- OTROS,7591818215050,003811,CETIRIZINA (CELAY) 5MG/5MLSOL ORAL 100 ML (FRASCO) COFASA,5.1,0,5.1,226,2023-11-30 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,8904306502249,004295,CETIRIZINA (COMFOCET) 10 MG X 10 TAB  (BLISTER) JAYWIN,0.45,0,0.45,822,2024-07-01 00:00:00,,0,,,,,,,,,,,,,,,,
JARABE-GOTAS-INHALADORES- OTROS,7592803001825,005218,CETIRIZINA (TALERC) GOTAS 15 ML DOLLDER,1.9,0,1.9,77,2025-03-31 00:00:00,,0,,,,,,,,,,,,,,,,
JARABE-GOTAS-INHALADORES- OTROS,7592803001818,005217,CETIRIZINA (TALERC) JBE 120 ML DOLLDER,2.95,0,2.95,62,2024-02-28 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,7702184876732,002462,CETIRIZINA 10 MG X 10 TAB (BLISTER) ECAR,0.4,0,0.4,9783,2025-11-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,8906005116901,003244,CETIRIZINA 10 MG X 10 TAB (BLISTER) UNICURE,0.4,0,0.4,1814,2024-08-10 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,675696260009,003746,CETIRIZINA 10 MG X 10 TAB (CAJA) BUKA,0.8,0,0.8,1747,2024-03-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,7598833000081,004491,CETIRIZINA 10 MG X 10 TABLETAS (LAB. VERMA),0.6,0,0.6,444,,,0,,,,,,,,,,,,,,,,
TABLETAS,7598008000298,000369,CETIRIZINA 10MG X 10 TAB LAND,0.55,0,0.55,1502,2024-10-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,7592432001654,002895,CETIRIZINA DICLORHIDRATO (CETIRIVAX) 10 MG X 10 CAP (CAJA) VIVAX,1.85,0,1.85,87,2024-07-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,7592601100690,004281,CETIRIZINA DICLORHIDRATO (CETRAL) 10 MG X 10 TAB  (SIEGFRIED),1.6,0,1.6,96,2023-09-30 00:00:00,,0,,,,,,,,,,,,,,,,
JARABE-GOTAS-INHALADORES- OTROS,7592601100706,004283,CETIRIZINA DICLORHIDRATO (CETRAL) SOL GOTAS 10 ML  (SIEGFRIED),2,0,2,115,2024-03-31 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,7592432007649,002570,CEVAX (VITAMINA C) X 30 CAP ( VIVAX),6.2,0,6.2,1596,2023-11-01 00:00:00,,0,,,,,,,,,,,,,,,,
MISCELANEOS,7591635000105,005194,CHAMPU AVISPA 120 ML,2.262,0,2.262,75,2024-04-01 00:00:00,,0,,,,,,,,,,,,,,,,
MISCELANEOS,7591635000112,005193,CHAMPU AVISPA 220 ML,3.016,0,3.016,88,2024-03-01 00:00:00,,0,,,,,,,,,,,,,,,,
MISCELANEOS,7591635000136,005195,CHAMPU AVISPA 60 ML,1.508,0,1.508,101,2024-03-01 00:00:00,,0,,,,,,,,,,,,,,,,
MISCELANEOS,7590005007188,002626,CHAMPU DRENE ANTICASPA ANTICAIDA 350 ML,3.3988,0,3.3988,5,2023-07-01 00:00:00,,0,,,,,,,,,,,,,,,,
MISCELANEOS,7590005008260,004537,CHAMPU DRENE CONTROL RIZOS (CABELLO RIZADO) 370 ML (FISA),3.306,0,3.306,54,2024-01-01 00:00:00,,0,,,,,,,,,,,,,,,,
MISCELANEOS,7590005008703,003060,CHAMPU DRENE HIDRAZOLE ANTICASPA CAB. GRASO 370 ML,3.712,0,3.712,205,2023-09-01 00:00:00,,0,,,,,,,,,,,,,,,,
MISCELANEOS,7590005008710,003059,CHAMPU DRENE HIDRAZOLE ANTICASPA CAB. SECO 370 ML,3.712,0,3.712,209,2023-11-01 00:00:00,,0,,,,,,,,,,,,,,,,
MISCELANEOS,7590005008208,003497,CHAMPU DRENE PROH COMPLEX  CAB LISO 200 ML,2.088,0,2.088,31,2024-01-01 00:00:00,,0,,,,,,,,,,,,,,,,
MISCELANEOS,7590005008239,003062,CHAMPU DRENE PROH COMPLEX BRILLO/ SUAVIDAD CAB SECO 370 ML,3.306,0,3.306,33,2024-01-01 00:00:00,,0,,,,,,,,,,,,,,,,
MISCELANEOS,7590005164362,002616,CHAMPU E. NIGHIT BIO COCO 365 ML,3.132,0,3.132,5,2024-01-01 00:00:00,,0,,,,,,,,,,,,,,,,
MISCELANEOS,7590005164355,002617,CHAMPU E. NIGHT BIO COCO 210 ML,1.9488,0,1.9488,34,2024-01-01 00:00:00,,0,,,,,,,,,,,,,,,,
MISCELANEOS,7590005164331,002619,CHAMPU E. NIGHT BIO EXTRACTOS DE FRUTAS 365 ML,3.132,0,3.132,7,2023-01-01 00:00:00,,0,,,,,,,,,,,,,,,,
MISCELANEOS,7590005164348,002618,CHAMPU E. NIGHT BIO TE VERDE Y ALOE 365 ML,3.132,0,3.132,11,2024-01-01 00:00:00,,0,,,,,,,,,,,,,,,,
MISCELANEOS,7590005163402,002622,CHAMPU E. NIGHT CON PROTEINA P/ NINOS 350 ML,2.5984,0,2.5984,1,2023-09-01 00:00:00,,0,,,,,,,,,,,,,,,,
MISCELANEOS,7590005163419,002621,CHAMPU E. NIGHT MANZANILLA P/ NINOS 350 ML,2.9,0,2.9,19,2024-03-01 00:00:00,,0,,,,,,,,,,,,,,,,
MISCELANEOS,7590005164379,003498,CHAMPU EVERY NIGHT  BIO NUTRIENTES CACAO Y FRUTOS ROJOS 210 ML,1.9488,0,1.9488,37,2024-03-01 00:00:00,,0,,,,,,,,,,,,,,,,
MISCELANEOS,7590005163150,003054,CHAMPU EVERY NIGHT EXT. FRUTAS CABELLO RIZADO 350 ML,2.726,0,2.726,8,2023-01-01 00:00:00,,0,,,,,,,,,,,,,,,,
MISCELANEOS,7591248410100,002312,CHAMPU MIMADITO 200 ML,2.9,0,2.9,228,2024-02-01 00:00:00,,0,,,,,,,,,,,,,,,,
MISCELANEOS,7591061660362,003922,CHICCO CHAMPU CON EXTRACTO DE MANZANILLA 200CC,2.61,0,2.61,1,2023-11-01 00:00:00,,0,,,,,,,,,,,,,,,,
MISCELANEOS,7591061660218,001942,CHICCO LOCION 200CC,1.74,0,1.74,100,2024-05-01 00:00:00,,0,,,,,,,,,,,,,,,,
AMPOLLA Y SOLUCIONES,7800061080101,000380,CIANOCOBALAMINA B12 0.1MG/1ML I.M AMP BIOSANO,0.45,0,0.45,597,2023-07-01 00:00:00,,0,,,,,,,,,,,,,,,,
MMQ,62230037369961,002473,CICATRIZANTE HERIDAS (CAVIDAGEL)   30 GR (PHARMAPLAST),3.48,0,3.48,101,2023-03-01 00:00:00,,0,,,,,,,,,,,,,,,,
AMPOLLA Y SOLUCIONES,7592637000155,000384,CIFARCAINA 1% SOL 100ML BEHRENS,8.25,0,8.25,45,2025-11-16 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,7598677000391,003554,CILOSTAZOL 50 MG X 30 TAB (CAJA) CLEO,5,0,5,100,2024-07-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,18906047594924,005149,CINARIZINA 75 MG X 10 TAB (BLISTER) JMW,0.7,0,0.7,775,2024-10-01 00:00:00,,0,,,,,,,,,,,,,,,,
SUPOSITORIOS-CREMAS-OVULOS,7898158690586,003645,CINATREX (TETRACICLINA) 5 MG / G POMADA OFT AD 3.5G (CIFARMA),2.4,0,2.4,207,2023-05-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,7592803000101,005222,CINNARIZINA (CINAREN) 25 MG X 50 COMPRMIDOS DOLLDER,7.4,0,7.4,46,2025-11-30 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,7592803000118,005223,CINNARIZINA (CINAREN) 75 MG X 20 COMPRMIDOS DOLLDER,5.3,0,5.3,28,2026-04-30 00:00:00,,0,,,,,,,,,,,,,,,,
MMQ,7597478001897,005276,CINTA ADHESIVA (CURITAS) X 20 UND GDG,1.16,0,1.16,480,2024-07-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,8906112610286,003880,CIPROFIBRATO (PRANOR) 100 MG X 30 TAB (CAJA) ADN MEDICAL,6.55,0,6.55,3,2022-12-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,8906112610392,001891,CIPROFLOXACINA  (PRACIPRO) 500 MG X 6 TAB ADN MEDICAL (CAJA),0.95,0,0.95,433,2024-01-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,7592601200888,004285,CIPROFLOXACINA (CYPRAL)  500 MG X 14 TAB (SIEGFRIED),3.5,0,3.5,120,2025-10-19 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,7592601200482,004284,CIPROFLOXACINA (CYPRAL) 750 MG X 6 TAB (SIEGFRIED),2.5,0,2.5,111,2025-10-31 00:00:00,,0,,,,,,,,,,,,,,,,
AMPOLLA Y SOLUCIONES,7468999187684,003657,CIPROFLOXACINA 200MG/100ML I.V AMP (ALFA),1.4,0,1.4,196,2023-10-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,CPEÑ 1221510461,004212,CIPROFLOXACINA 500 MG X 10 TAB  (BLISTER) FAHD,1,0,1,1484,2024-08-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,6921875009971,004783,CIPROFLOXACINA 500 MG X 10 TAB (BLISTER) HUMAN,1.05,0,1.05,888,2024-06-05 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,18901790550647,001584,CIPROFLOXACINA 500 MG X 10 TAB CAPLIN POINT,1.3,0,1.3,379,2024-06-07 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,7592616100012,002949,CIPROFLOXACINA 500 MG X 6 TAB (KIMICEG),1.75,0,1.75,152,2024-07-27 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,7592349832235,004224,CIPROFLOXACINA 500 MG X 6 TABLETAS G.C,2.25,0,2.25,45,2023-08-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,6970325650331,000390,CIPROFLOXACINA 500MG X 10 TAB (BLISTER) BIOMEDIC,1,0,1,330,2024-08-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,7598008000304,002012,CIPROFLOXACINA 500MG X 10 TAB LAND (BLISTER),1.2,0,1.2,38,2024-06-30 00:00:00,,0,,,,,,,,,,,,,,,,
JARABE-GOTAS-INHALADORES- OTROS,7598008000830,002324,CIPROFLOXACINA GOTAS OFT. 0.3% 5 ML (LAND),2.15,0,2.15,43,2023-03-01 00:00:00,,0,,,,,,,,,,,,,,,,
AMPOLLA Y SOLUCIONES,6942189304378,003332,CIPROFLOXACINA SOL INF 200 MG / 100 ML (KMPLUS),0.85,0,0.85,17,2024-09-01 00:00:00,,0,,,,,,,,,,,,,,,,
AMPOLLA Y SOLUCIONES,7592637006683,000394,CIPROQUIN (CIPROFLOXACINA) SOL INF I.V 2 MG/ ML 200 MG  100 ML BEHRENS,3.75,0,3.75,84,2023-08-31 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,8906112610576,001892,CITICOLINA (CITIPRA)  500 MG X 10 TAB (CAJA),10.9,0,10.9,11,2023-12-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,7467922681602,001993,CITICOLINA (UNICOLINA) 500MG X 10 TAB UNIPHARMA,7,0,7,249,2024-05-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,8904278577474,003419,CITICOLINA 500 MG X 10 TAB (CAJA) FAHD,7.5,0,7.5,31,2024-03-01 00:00:00,,0,,,,,,,,,,,,,,,,
AMPOLLA Y SOLUCIONES,8906121570014,001659,CITICOLINA 500 MG/2ML X 1 AMP ADN MEDICAL,2.75,0,2.75,515,2024-06-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,18901790704330,000396,CITICOLINA 500MG X 10 TAB CAPLIN POINT (BLISTER),7.5,0,7.5,288,2023-10-06 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,7598252101819,004234,CITICOLINA 500MG X30 TAB DISTRILAB,20,0,20,152,2024-05-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,7597189000097,004810,CITRATO DE CALCIO CON VITAMINA D3 X 30 TABLETAS (PHARMATECH),10,0,10,21,2023-08-31 00:00:00,,0,,,,,,,,,,,,,,,,
JARABE-GOTAS-INHALADORES- OTROS,7591616000704,002044,CITRATO DE POTASIO AL 10% 1LT BIOFARCO,6.6,0,6.6,308,2025-03-01 00:00:00,,0,,,,,,,,,,,,,,,,
JARABE-GOTAS-INHALADORES- OTROS,7591616002937,002791,CITRATO DE POTASIO AL 10% 500 ML (BIOFARCO),4.8,0,4.8,320,2025-02-01 00:00:00,,0,,,,,,,,,,,,,,,,
MMQ,4819796141363,003687,CLAM UMBILICAL (JHC MEDICA),0.116,0,0.116,2423,2024-05-01 00:00:00,,0,,,,,,,,,,,,,,,,
SUPOSITORIOS-CREMAS-OVULOS,7898495606042,003646,CLARICURE (ACIDO HIALURONICO) CREMA 60 G (CIFARMA),5,0,5,40,2023-11-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,8699525092717,005167,CLARITROMICINA ( DEKLARIT 500 MG) X 14 TABLETAS (POLINAC),9.15,0,9.15,87,2023-01-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,7598176000045,002041,CLARITROMICINA 500 MG X 10 TAB (ANGELUS),4.9,0,4.9,200,2024-10-01 00:00:00,,0,,,,,,,,,,,,,,,,
AMPOLLA Y SOLUCIONES,7707236122881,000402,CLARITROMICINA 500MG I.V AMP VITALIS,8,0,8,142,2023-08-01 00:00:00,,0,,,,,,,,,,,,,,,,
JARABE-GOTAS-INHALADORES- OTROS,7592601200925,005053,CLENBUTEROL (BUCLEN) 5 MCG/ 5 ML  SOLUCION GOTAS 15 ML USO PED (SIEGFRIED),3.2,0,3.2,43,2027-02-25 00:00:00,,0,,,,,,,,,,,,,,,,
JARABE-GOTAS-INHALADORES- OTROS,7592601200017,004277,CLENBUTEROL (BUCLEN) 5 MCG/ 5 ML JBE 80 ML USO PED (SIEGFRIED),3.85,0,3.85,20,2023-12-31 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,7591821802735,004896,CLIMASOY 100 MG X 30 TABLETAS FARMA,9,0,9,9,2024-01-31 00:00:00,,0,,,,,,,,,,,,,,,,
MISCELANEOS,7898495601474,003647,CLINARA (OLEO HIDRATANTE) CON VIT A Y E FRASCO 100 ML (CIFARMA),2.05,0,2.05,23,2023-07-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,7598852000963,005089,CLINDAMICINA (CLINDUNI) 300 MG X 16 TABLETAS UNIPHARMA,5.6,0,5.6,244,2024-12-30 00:00:00,,0,,,,,,,,,,,,,,,,
SUPOSITORIOS-CREMAS-OVULOS,8904187881303,002938,CLINDAMICINA + KETOCONAZOL 100 MG - 400 MG 5 OVULOS VAG (TIARES),6.85,0,6.85,305,2024-05-01 00:00:00,,0,,,,,,,,,,,,,,,,
SUPOSITORIOS-CREMAS-OVULOS,7597072001156,005184,CLINDAMICINA 1% + PROPILENGLICOL 5% (CLINDAMER) 20GR (BOOZ),3.15,0,3.15,92,2024-04-30 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,7468191034489,002919,CLINDAMICINA 300 MG X 10 CAP (BLISTER) S.R.L,6.15,0,6.15,150,2024-01-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,CLINDA001,004590,CLINDAMICINA 300 MG X 10 TABLETAS (BLISTER) (CAPLIN POINT),4.2,0,4.2,315,2024-10-05 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,8906082151086,004483,CLINDAMICINA 300 MG X 10 TABLETAS FARMAMED,4.9,0,4.9,395,2024-07-17 00:00:00,,0,,,,,,,,,,,,,,,,
AMPOLLA Y SOLUCIONES,6937861391395,001422,CLINDAMICINA 600MG/4ML I.M/I.V AMP KMPLUS,1.4,0,1.4,171,2024-08-01 00:00:00,,0,,,,,,,,,,,,,,,,
AMPOLLA Y SOLUCIONES,7707236127473,000412,CLINDAMICINA 600MG/4ML I.M/I.V AMP VITALIS,1.5,0,1.5,460,2023-02-01 00:00:00,,0,,,,,,,,,,,,,,,,
AMPOLLA Y SOLUCIONES,18901790680948,004584,CLINDAMICINA FOSFATO AMP 600MG / 4 ML ( I.V / I.M ) CAPLIN POINT,1.4,0,1.4,436,2023-07-05 00:00:00,,0,,,,,,,,,,,,,,,,
SUPOSITORIOS-CREMAS-OVULOS,8906081306876,003889,CLINFAST (CLINDAMICINA 100MG + CLOTRIMAZOL 200MG) X 3 OVULOS (CAJA) TIARES,5.45,0,5.45,35,2024-08-01 00:00:00,,0,,,,,,,,,,,,,,,,
SUPOSITORIOS-CREMAS-OVULOS,7707355050553,004256,CLOBETASOL (EXANIA) 0.05% EMULSION 60 ML (SIEGFRIED),9.4,0,9.4,29,2024-10-31 00:00:00,,0,,,,,,,,,,,,,,,,
SUPOSITORIOS-CREMAS-OVULOS,7468191032638,005062,CLOBETASOL CREMA 30 GR S.R.L,4.3,0,4.3,42,2025-09-30 00:00:00,,0,,,,,,,,,,,,,,,,
SUPOSITORIOS-CREMAS-OVULOS,,004863,"CLOBIT (CLOBETASOL 0,05%) CREMA 15 GR BIOVENEZUELA",2,0,2,1185,2024-10-01 00:00:00,,0,,,,,,,,,,,,,,,,
PSICOTROPICOS Y CONTROLADO,7591020080750,000421,CLONAZEPAM (CLONZEP) 0.5MG X 30TAB VALMORCA (CAJA),3.1,0,3.1,377,2023-10-01 00:00:00,,0,,,,,,,,,,,,,,,,
PSICOTROPICOS Y CONTROLADO,7591020080767,000422,CLONAZEPAM (CLONZEP) 2MG X 30 TAB VALMORCA (CAJA),5,0,5,746,2024-02-01 00:00:00,,0,,,,,,,,,,,,,,,,
SUPOSITORIOS-CREMAS-OVULOS,7598578000506,005127,CLONEDAC FEET (BIFONAZOL 1%) USO TOPICO 20 GR DAC55,2.1,0,2.1,565,2023-12-01 00:00:00,,0,,,,,,,,,,,,,,,,
AMPOLLA Y SOLUCIONES,7800061095105,000420,CLONIXINATO DE LISINA 100MG/2ML I.M/I.V BIOSANO AMP,0.45,0,0.45,581,2024-03-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,8906046119572,003752,CLOPIDOGREL (CHEMIC-75) 75 MG X 10 TAB (BLISTER) JMW,1.4,0,1.4,929,2024-07-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,8901079005410,002838,CLOPIDOGREL (CLOPACT) 75 MG X 30 TAB (LAPREVEN) (CAJA),7,0,7,198,2023-03-31 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,8904306500924,002715,CLOPIDOGREL (CLOPI) 75 MG X 10 TAB (JAYWIN) (BLISTER),1.3,0,1.3,355,2024-06-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,8906130230176,002500,CLOPIDOGREL 75 MG X 10 TAB (BRIX),1.22,0,1.22,458,2023-08-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,18904187829227,000423,CLOPIDOGREL 75MG X 10 TAB (BIOPLATELET),1.1,0,1.1,1750,2024-05-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,7598008000311,000424,CLOPIDOGREL 75MG X 10 TAB LAND (BLISTER),1.1,0,1.1,320,2024-03-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,GTINÑ 89060464202893,000426,CLOPIDOGREL 75MG X 10TAB (BLISTER) MEDEK,1.3,0,1.3,430,2023-12-10 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,731946648536,000425,CLOPIDOGREL 75MG X 10TAB ARTE MEDICO (CAJA),1.3,0,1.3,196,2022-08-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,7591818000106,001431,CLORA CI (VIT C 1000MG X 30TAB) X 30 TAB,6.6,0,6.6,23,2023-11-30 00:00:00,,0,,,,,,,,,,,,,,,,
JARABE-GOTAS-INHALADORES- OTROS,7591818716700,003817,CLORACE (SIN AZUCAR) 125MG / 0.5ML JBE PED 120ML (FRASCO) COFASA,3.4,0,3.4,43,2026-08-28 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,7591818215265,003812,CLORACE 500MG / 4MG X 20 TAB (CAJA) COFASA,5.6,0,5.6,101,2025-02-28 00:00:00,,0,,,,,,,,,,,,,,,,
JARABE-GOTAS-INHALADORES- OTROS,7591818716724,002615,CLORACE SOL GOTAS USO PED 80 MG-0.5 MG/ML 30 ML (COFASA),3.15,0,3.15,178,2025-03-31 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,7591818000182,004815,CLORACI-PLUS (VITAMINA C+ ZINC)  SIN AZUCAR X 30 TABLETAS COFASA,6.05,0,6.05,42,2023-11-30 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,6937874100243,003910,CLORANFENICOL 250 MG X 10 CAP (BLISTER) BALAXI,1.85,0,1.85,142,2024-03-01 00:00:00,,0,,,,,,,,,,,,,,,,
AMPOLLA Y SOLUCIONES,7800061105101,000430,CLORFENAMINA 10MG/1ML AMP BIOSANO,0.5,0,0.5,538,2024-05-01 00:00:00,,0,,,,,,,,,,,,,,,,
AMPOLLA Y SOLUCIONES,C0174637193535544120,003884,CLORFENIRAMINA 10 MG / ML I.M/ I.V 1ML X 1 AMP (MEDEK),0.35,0,0.35,1101,2024-04-01 00:00:00,,0,,,,,,,,,,,,,,,,
