Product,Cod. Bar,F.Price,Date,Qty,Drog
DIAFORMINA COM/REC 1000 MG X 30 KLI ,7591619520780,49.35,14/06/2022,,Cobeca
DIAGESIC SOL INY75 MG/3ML X 2       ,7591243811704,27.84,15/05/2022,,Cobeca
DIA-MED PLUS TAB 1000 MG/50 MG X 30 ,7468318319260,54.36,14/06/2022,,Cobeca
DIA-MED PLUS TAB 850 MG/50 MG X 30  ,7468318319253,51.52,14/06/2022,,Cobeca
DIAMET CAP 300 MG X 90              ,7592946000044,18.351,14/06/2022,,Cobeca
DIANIDIP TAB 10 MG X 10 DISTRILAB   ,7598252000280,25.5765,29/05/2022,,Cobeca
DIANIDIP TAB 20 MG X 10 DISTRILAB   ,7598252000297,30.039,29/05/2022,,Cobeca
DIARONA TAB 200 MG X 10             ,7592782000116,23.38,15/05/2022,,Cobeca
DICLODEX 50 MG X10                  ,7594001101406,3.536,14/06/2022,,Cobeca
DICLODEX TAB 50 MG X 20             ,7594001101376,7.011,14/06/2022,,Cobeca
DICLOFENAC POT TAB 50 MG X 30 LA SAN,7592454002653,8.703,14/06/2022,,Cobeca
DICLOFENAC POT TAB/REC 50 MG X 10 MC,781159319723,2.43,15/05/2022,,Cobeca
DICLOFENAC POTASICO COM 50 MG X 30 L,7591585379245,6.8055,05/06/2022,,Cobeca
DICLOFENAC POTASICO TAB 50 MG X 20  ,7597758000510,5.283,05/06/2022,,Cobeca
DICLOFENAC POTASICO TAB 50 MG X 20 C,7591519001501,5.683999999999999,14/06/2022,,Cobeca
DICLOFENAC SOD COMP 50 MG X 10 LETI ,7591585473967,4.19,05/06/2022,,Cobeca
DICLOFENAC POTASICO TAB 50 MG X 20 D,7598578000230,6,29/05/2022,,Cobeca
DICLOFENAC POTASICO TAB 50MG X10 LA ,7592454002639,3.8710000000000004,14/06/2022,,Cobeca
BEHKACIN AMP 500 MG/2 ML X 25       ,7592637002517,324.68,15/05/2022,,Cobeca
DICLOFENAC POTASICO TAB/REC 50 MG X ,7591196007230,3.555,14/06/2022,,Cobeca
SENOKOT JBE 120 ML                  ,7591821800212,40.91,14/06/2022,,Cobeca
AMLODIPINO TAB 5 MG X 30 MED        ,7706569021571,9.74,15/05/2022,,Cobeca
DICLOFENAC POTASICO TABR 50 MG X20 O,7591196004673,5.7825,14/06/2022,,Cobeca
DICLOFENAC SOD AMP I.M 75 MG/3 ML X ,7597758000046,81.13250000000001,05/06/2022,,Cobeca
DIECAPS CAP 60 MG X 30              ,7591619520247,48.05,14/06/2022,,Cobeca
DICLOFENAC SOD GEL 1% X 50 G        ,7596347793574,9.74,15/05/2022,,Cobeca
CRONOPEN COM/REC 500 MG X 3         ,7796285048969,22.58,15/05/2022,,Cobeca
RIFAMIX COMP/REC 550 MG X 10        ,7591585119032,80.45,05/06/2022,,Cobeca
GLIPTIN COMP/REC 500 MG X 100       ,7591651957568,235,15/05/2022,,Cobeca
OMROZ-20 CAP 20 MG X 300            ,17592253001755,99.19,14/06/2022,,Cobeca
FARCOLIT COMP 40 MG X 100           ,7410000703055,185.71,15/05/2022,,Cobeca
"CIPROFLOXACINA/DEXAMET SOL OFT 0,3/0",7404000317107,23.18,29/05/2022,,Cobeca
ALUMBRE PVO 20 G X 50               ,7592236000150,51.3,15/05/2022,,Cobeca
DICLOFENAC SOD INY 75 MG/3 ML X 3 CO,7703153016555,12.293,14/06/2022,,Cobeca
ANIS ESTRELLADO 10 G X 50           ,7592236000310,226.62,15/05/2022,,Cobeca
TENSOMAX LP CAP 30 MG X 40          ,7591585418432,59.86,05/06/2022,,Cobeca
DICLOFENAC SOD SUP 100 MG X 10 DISTR,7598252101772,11.322000000000001,29/05/2022,,Cobeca
DICLOFENAC SOD TAB C/CUB ENTE 50 MG ,7597285000106,4.26,15/05/2022,,Cobeca
SAL DE HIGUERA 25 GR X 25 CARIBEIN  ,7594002990382,43.13,15/05/2022,,Cobeca
DICLOFENAC SODICO AMP 75MG/3ML X100 ,7468999186670,644.81,14/06/2022,,Cobeca
DICLOFENAC SODICO AMP IM 75MG/3ML X ,75971366,4.0205,05/06/2022,,Cobeca
DICLOFENAC SODICO SOL INY 75MG/3ML X,6921875010090,22.21,15/05/2022,,Cobeca
DICLOFENAC SODICO TAB 50 MG X 20    ,7597758000527,4.671,05/06/2022,,Cobeca
DICLOFENAC SODICO TAB 50 MG X 20 LA ,7592454139304,8.29,14/06/2022,,Cobeca
SECNIDAZOL TAB 1 G X 2 COLMED       ,7703153019914,7.71,14/06/2022,,Cobeca
DERMOSUPRIL CRM AL 01% X 15 G       ,7591619000985,28.57,14/06/2022,,Cobeca
DERAIN GASA X 10                    ,7591585115935,46.04,05/06/2022,,Cobeca
DICLOFENAC SODICO TAB 50 MG X 30 CLX,7591519051346,10.13,14/06/2022,,Cobeca
DICLOFENACO AMP 75 MG/3 ML X 2 ALPH ,752226292038,7.64,05/06/2022,,Cobeca
"DICLOFENACO GEL 0,01% X 50 MG MVGA  ",7750215005675,14.81,15/05/2022,,Cobeca
DICLOFENACO POTASICO/TAB 50MGX20 KIM,7592616165028,6.1115,14/06/2022,,Cobeca
DICLOFEVIN  CAPB 50 MG X 10         ,7598431000049,8.289000000000001,15/05/2022,,Cobeca
DICLORFAM TAB/REC 4 MG X 20 DISTRILA,7598252000181,5.108499999999999,29/05/2022,,Cobeca
DIFEN PLUS TAB X 10                 ,7592601101161,12.99,05/06/2022,,Cobeca
DIFEN PLUS TAB X 20                 ,7592601101178,24.68,05/06/2022,,Cobeca
DIFEN TAB X 10                      ,7592601100317,11.106,05/06/2022,,Cobeca
DIFENAC COM 50 MG X 20              ,7592803000330,10.91,15/05/2022,,Cobeca
DIFENAC FORTE COM/REC 100 MG X 10   ,7592803000316,13.25,15/05/2022,,Cobeca
DIFENAC GEL X 30 ML                 ,7592803000385,12.99,15/05/2022,,Cobeca
DIFLURYL TAB/REC 10 MG X 30 DISTRILA,7598252000235,24.4885,29/05/2022,,Cobeca
DIGESAN CAP X 90                    ,7592946168515,18.351,14/06/2022,,Cobeca
DIGOXINA COMP 0.25 MG X 50          ,7592955000776,24.68,15/05/2022,,Cobeca
"DIGOXINA TAB 0,25 MG X 10           ",999,6.36,15/05/2022,,Cobeca
"DIGOXINA TAB 0,25 MG X 30 LAT       ",720524031051,13.554,14/06/2022,,Cobeca
DIHIDROLIP COMP/REC 10 MG X 10      ,7592349001020,15.302399999999999,15/05/2022,,Cobeca
DIKLASON AMP 75 MG/3 ML X 1         ,7591585219275,22.8144,05/06/2022,,Cobeca
DIKLASON SUSP PED 1.8 MG X 120 ML   ,7591585218254,22.5792,05/06/2022,,Cobeca
BRASARTAN CAP 80 MG X 30            ,7591821210486,40.91,14/06/2022,,Cobeca
DILOTEX COM 10 MG X 10              ,7592803000408,8.96,15/05/2022,,Cobeca
DILUXEN TAB 60 MG X 20              ,7591821210462,29.1,14/06/2022,,Cobeca
DIMETIN TAB/REC 200 MG X 20 DISTRILA,7598252000228,21.199,29/05/2022,,Cobeca
DIOLFEN TAB/REC 600MG/4MG X 20 DISTR,7598252000242,27.778,29/05/2022,,Cobeca
DIOSMINA TAB 600 MG X 14 CLX        ,7591519051193,37.169999999999995,14/06/2022,,Cobeca
DIOSMINA TAB/REC 600 MG X 30        ,7598252000150,51.153,29/05/2022,,Cobeca
DIOSMINA/HESPERIDINA TAB 450/50MG X ,7598252000143,46.554500000000004,29/05/2022,,Cobeca
DIPLOZ TAB 1 MG X 30                ,7591519317589,35.71,14/06/2022,,Cobeca
DISCAPINA COMPOSITUM TAB 10/250MG X ,7598252000068,21.921499999999998,29/05/2022,,Cobeca
DISCOLAYTE 69.7 G X 10 DIST         ,7598252101833,109.61600000000001,29/05/2022,,Cobeca
DISOMEZ CAP 40 MG X 30 DISTRILAB    ,7598252000259,22.6525,29/05/2022,,Cobeca
DISTEN DUO CAP/BL 100/300MG X 30    ,7460840419203,78.34,15/05/2022,,Cobeca
DISTIAZEM TAB/REC 60 MG X 30 DISTRIL,7598252000303,32.8865,29/05/2022,,Cobeca
"DISTRILAX PVO P/SOL ORAL 8,5 MG X 12",7598252101826,21.921499999999998,29/05/2022,,Cobeca
DISULPEC TAB 25 MG X 20             ,7591519051971,10.392,14/06/2022,,Cobeca
DIVAL FORTE TAB/GASTRO 100 MG X 20  ,7591020080965,13.0756,02/06/2022,,Cobeca
DIVAL INY 75 MG /3 ML X 2 AMP       ,7591020008976,11.678799999999999,02/06/2022,,Cobeca
DIVAL TAB/ENTE 50 MG X 20           ,7591020001113,5.8229999999999995,02/06/2022,,Cobeca
DIZOLID SOL IV 600MG X 300ML DISTRIL,7598252000099,73.0745,29/05/2022,,Cobeca
DLORACE TAB/REC 500MG/4MG X 20 DISTR,7598252000198,9.503,29/05/2022,,Cobeca
DOBET SOL OFT 5 ML                  ,7591196000583,36.37,14/06/2022,,Cobeca
DOBRACID LP COM 300 MG X 30         ,7591585114327,43.9968,05/06/2022,,Cobeca
DOL PLUS DISP TAB 650 MG X 20 BLI   ,7591519006599,65.23,14/06/2022,,Cobeca
DOL PLUS TAB 650 MG X 20            ,7591519005141,18.38,14/06/2022,,Cobeca
DOL PLUS TAB X 10                   ,7591519005134,12.16,14/06/2022,,Cobeca
DOL TAB 450MG/40MG/1MG X 4 X 20 BLI ,7591519005974,61.69,14/06/2022,,Cobeca
DOL TAB X 10 CLX                    ,7591519000474,11.14,14/06/2022,,Cobeca
DOL TAB X 20 CLX                    ,7591519001587,18.32,14/06/2022,,Cobeca
DOLAK COM 10 MG X 20                ,7592803001368,18.83,15/05/2022,,Cobeca
DOLAK COM 20 MG X 10                ,7592803000460,16.1,15/05/2022,,Cobeca
DOLAK SL COM 10 MG X 10             ,7592803001320,16.23,15/05/2022,,Cobeca
DOLCAN COMP/REC 50 MG X 10          ,7591619002750,2.6,14/06/2022,,Cobeca
DOLGRIP CAP 325MG/4MG/32MG X 10     ,7591519236026,8.568000000000001,14/06/2022,,Cobeca
DOLGRIP FORTE TAB/REC 500MG/30MG/2MG,7591519237016,19.44,14/06/2022,,Cobeca
DOLNIX CAP 75 MG X 20               ,7592803004079,24.03,15/05/2022,,Cobeca
DOLOMAX TAB 100 MG X 20             ,7592229002673,27.27,14/06/2022,,Cobeca
DOMPERIDONA TAB 10 MG X 15 CALOX    ,7591519007428,5.841,14/06/2022,,Cobeca
DOMPERIDONA TAB 10 MG X 30 ANG      ,7598176000212,11.3,14/06/2022,,Cobeca
DOMPERIDONA TAB 10 MG X 30 ELTER    ,7592454889384,12.43,14/06/2022,,Cobeca
DOMPESIN COM 10 MG X 30             ,7592803002112,19.48,15/05/2022,,Cobeca
DOPACAL TAB 25 MG X 30              ,7468318319574,50.57,14/06/2022,,Cobeca
DORIXINAFLEX COM 125 MG X 10        ,7591619518671,33.77,14/06/2022,,Cobeca
"DORZOLAM/TIMO SOL OFT 2%/0,5% X 5ML ",7597446000075,44.35,29/05/2022,,Cobeca
DOSPROL TAB 10 MG X 30              ,7591519000184,11.3925,14/06/2022,,Cobeca
DOTRON CAP 50 MG X 20               ,7591821903968,12.34,14/06/2022,,Cobeca
LEVODO/CARBID TAB ADU 250MG/25MG X 3,7501384548308,46.01,05/06/2022,,Cobeca
DOTRON SUSP 1.8 MG X 120 ML         ,7591821903944,20.45,14/06/2022,,Cobeca
DOZHER COMP 10 MG X 30              ,781100195710,68.068,14/06/2022,,Cobeca
DROMETOX JBE 4MG/5ML X 120 ML KIMICE,7592616170015,13.3,14/06/2022,,Cobeca
DROPIL COMR 100 MG X 40             ,7592803002532,69.35,15/05/2022,,Cobeca
DROPIL COMR 200 MG X 40             ,7592803002549,91.56,15/05/2022,,Cobeca
DROPIL COMR 25 MG X 40              ,7592803002525,38.96,15/05/2022,,Cobeca
"DROSPIR/ETINILEST TAB 3MG/0,03MGX21 ",6930169708360,24.543,14/06/2022,,Cobeca
DUOVENT SOL P/INHALAR 15 ML         ,7591196002204,34.47,14/06/2022,,Cobeca
DUROVAL TAB 50 MG X 1               ,7591020005012,3.09,02/06/2022,,Cobeca
DUROVAL TAB/REC 50 MG X 10          ,7591020008440,24.78,02/06/2022,,Cobeca
DUROVAL TAB/REC 50 MG X 2           ,7591020003230,5.3641000000000005,02/06/2022,,Cobeca
"DUTAPROST TAB 0,5 MG X 30           ",8903489000191,51.95,15/05/2022,,Cobeca
ECHINACEA CAP 390 MG X 60 HERB      ,7592710000546,26.307000000000002,05/06/2022,,Cobeca
EDAGAN 200 COM 200 MG X 30          ,7730969302879,83.12,14/06/2022,,Cobeca
EDAGAN 25 COM 25 MG X 30            ,7730698006949,25.97,14/06/2022,,Cobeca
EFAC CAP 150 MG X 2                 ,7401078980066,6.49,15/05/2022,,Cobeca
EFAZTAS AMP IV/IM 1 G X 1           ,75971267,6.345,05/06/2022,,Cobeca
EKICAL SUSP 300MG X 120 ML          ,7591242814348,14.924,15/05/2022,,Cobeca
ENALAPRIL COMP 10 MG X 20           ,7592454141109,4.14,14/06/2022,,Cobeca
ENALAPRIL MALEATO COM 20 MG X 30 GNV,7591585378538,4.853999999999999,05/06/2022,,Cobeca
ENALAPRIL MALEATO COMP 20 MG X 10 GN,7591585278531,1.936,05/06/2022,,Cobeca
ENALAPRIL MALEATO TAB 10 MG X 30 BLU,7598127001398,7.6896,15/05/2022,,Cobeca
CLOTRIMAZOL TAB/VAG 500 MG X 50 MVGA,7750215002391,363.64,15/05/2022,,Cobeca
AMLODIPINO TAB 10 MG X 100 MVGA     ,7750215007822,37.01,15/05/2022,,Cobeca
ENALAPRIL TAB 10 MG X 100 MVGA      ,7750215003749,36.36,15/05/2022,,Cobeca
ENALAPRIL TAB 20 MG X 10 KIM        ,7592616576879,1.4250000000000003,14/06/2022,,Cobeca
ENALAPRIL TAB 20 MG X 100 MVGA      ,7750215003756,49.35,15/05/2022,,Cobeca
ENALAPRIL TAB 20 MG X 20 LA SANTE   ,7592454141000,6.91,14/06/2022,,Cobeca
ENALAPRIL TAB 20 MG X 30 BUKA       ,675696260047,7.79,19/06/2022,,Cobeca
MELOXICAM TAB 15 MG X 100 MVGA      ,7750215010310,65.14,15/05/2022,,Cobeca
ENALAPRIL TAB 20 MG X 30 CLX        ,7591519051643,7.952,14/06/2022,,Cobeca
ENEMAX SOL SALINA X 133 ML          ,737513200909,61.04,15/05/2022,,Cobeca
ENERGYPLANT CAP 450 MG X 30         ,7592710003912,19.989,05/06/2022,,Cobeca
ENERGYPLANT CAP 450MG X 60          ,7592710000553,31.554000000000002,05/06/2022,,Cobeca
ENJ BUC FLODONT X 180 ML            ,7591955000502,14.29,14/06/2022,,Cobeca
ENOVAL TAB 10 MG X 30               ,7501075725407,4.66,15/05/2022,,Cobeca
ENOXAPARINA SOD AMP 40MG/0.4ML X 2  ,6938741600262,71.3,05/06/2022,,Cobeca
ENOXAPARINA SOD AMP 60MG/0.6ML X 2  ,6938741600101,123.12,05/06/2022,,Cobeca
KETOROLACO TAB/REC 10 MG X 100 MVGA ,7750215001868,62.92,15/05/2022,,Cobeca
"ENOXAPARINA SOD JER/PRE 40MG/0,4MLX2",7598252010197,72.05449999999999,29/05/2022,,Cobeca
"ENOXAPARINA SOD JER/PRE 60MG/0,6MLX2",7598252010203,96.458,29/05/2022,,Cobeca
ENTEREX RENAL VAINILLA 237 ML       ,612197333337,29.43,15/05/2022,,Cobeca
EPAX CAP/BLD X 30                   ,7592432004020,54.29,14/06/2022,,Cobeca
EPITRAL TAB/REC 100 MG X 30         ,7591020081078,20.4088,02/06/2022,,Cobeca
EPITRAL TAB/REC 50 MG X 30          ,7591020081092,14.92,02/06/2022,,Cobeca
EQUALIV TAB X 30                    ,7592601100805,26.298,05/06/2022,,Cobeca
ERILON CREM TUB 0.05% X 15 G        ,7591243815757,18.88,15/05/2022,,Cobeca
VITAMINA C TAB/MAST 500 MG X 100 MVG,7750215011379,58.48,15/05/2022,,Cobeca
ERTAGRAM PVO INY 1 G X 1            ,8901175028733,338.1852,15/05/2022,,Cobeca
ESCITALOPRAM SOL ORAL 1MG/ML X 120 M,7591619520582,18.18,14/06/2022,,Cobeca
ESCITALOPRAM TAB/REC 10 MG X 28 CLX ,7591519317534,30.68,14/06/2022,,Cobeca
ESCOBA DE CARNICERO CAP 350 MG X 30 ,7592710003905,16.821,05/06/2022,,Cobeca
ESCOBA DE CARNICERO CAP 350MG X 60  ,7592710000560,26.307000000000002,05/06/2022,,Cobeca
ESOGASTAN TAB/REC 40 MG X 30        ,8906104081056,31.17,15/05/2022,,Cobeca
ESOMEPRAZOL CAP 40 MG X 10 NUVI     ,7269144540107,10.454400000000001,15/05/2022,,Cobeca
ESOMEPRAZOL TAB 40 MG X 14 LAT      ,720524031075,16.947,14/06/2022,,Cobeca
ESOMEPRAZOL TAB 40 MG X 20          ,7703153027421,30.147599999999997,14/06/2022,,Cobeca
ESOMEPRAZOL TAB/REC 20 MG X 14      ,7592454890076,13.82,14/06/2022,,Cobeca
ESOMEPRAZOL TAB/REC 40 MG X 14      ,7592454890090,17.96,14/06/2022,,Cobeca
METRONIDAZOL TAB 500 MG X 100 MVGA  ,7750215332641,48.12,15/05/2022,,Cobeca
ESOMEPRAZOL TABE 20MG X 20 COLMED   ,7703153027414,24.133599999999998,14/06/2022,,Cobeca
ESOZ CAP 20 MG X 28                 ,7592454889308,28.64,14/06/2022,,Cobeca
ESOZ CAP 20 MG X 7                  ,7592454891264,9.819,14/06/2022,,Cobeca
ESOZ CAP 20 MG X14                  ,7592454889285,15.957,14/06/2022,,Cobeca
ESOZ CAP 40 MG X 14                 ,7592454889292,19.638,14/06/2022,,Cobeca
ESOZ CAP 40 MG X 7                  ,7592454891271,12.888,14/06/2022,,Cobeca
ESOZ CAP 40 MGX28                   ,7592454889315,36.82,14/06/2022,,Cobeca
MENISTIN TAB/REC 16 MG X 21         ,7703153027353,29.68,14/06/2022,,Cobeca
ESPARFLIN COM/REC 5 MG X 10         ,7591955558300,9.09,14/06/2022,,Cobeca
ESPARFLIN JBE 50 ML                 ,7591955558294,12.99,14/06/2022,,Cobeca
ESPIRONOLACTONA TAB 100 MG X 10 DALI,7592601301127,21.522,05/06/2022,,Cobeca
ESQUIDONE TAB/REC 2 MG X 30         ,7591020080590,24.6008,02/06/2022,,Cobeca
ESTATLEN TAB 20 MG X 30             ,7707355053820,16.362,05/06/2022,,Cobeca
ESTATLEN TAB 40 MG X 30             ,7707355053837,29.22,05/06/2022,,Cobeca
ESTATLEN TAB REC 80 MG X 10 MEYER   ,7707355053844,22.73,05/06/2022,,Cobeca
ESTIN JAB X 240 CC                  ,7592946064244,21.168,14/06/2022,,Cobeca
EUCAMIEL JBE 120 ML                 ,7592946150633,14.238,14/06/2022,,Cobeca
EUSILEN AMP 4 MG X 1 (KIT)          ,7591818113028,8.33,14/06/2022,,Cobeca
EUSILEN COM 4 MG X 15               ,7591818222164,26.558,14/06/2022,,Cobeca
EUSILEN COM 4 MG X 8                ,7591818116005,15.029,14/06/2022,,Cobeca
EUTHYROX TAB 100MCG ESTUCHE X50     ,7501298218984,44.29,14/06/2022,,Cobeca
EUTHYROX TAB 50 MCG ESTUCHE X 50    ,7501298218977,42.14,14/06/2022,,Cobeca
EVICRUB 100 G                       ,7597951081002,20.16,15/05/2022,,Cobeca
NASALSONA INH 50 MCG X 120 DOSIS    ,8904091127979,71.45,15/05/2022,,Cobeca
EVICRUB 45 G                        ,7597951011450,12.35,15/05/2022,,Cobeca
"EXANIA EMULSION 0,05% X 60 ML MEYER ",7707355050553,40.91,05/06/2022,,Cobeca
EXOM CAP 20 MG X 14                 ,793869810377,13.51,15/05/2022,,Cobeca
EXOM CAP 40 MG X 14                 ,793869810360,17.56,15/05/2022,,Cobeca
EXOVIS DUO TAB 875 MG/125MG X 14    ,7593090001253,59.1185,05/06/2022,,Cobeca
EZIL-500 TAB 500 MG X 30            ,17592253002721,110,14/06/2022,,Cobeca
EZOLIUM CAP 20 MG X 30              ,7592432010366,25.86,14/06/2022,,Cobeca
EZOLIUM CAP 40MG X 30               ,7592432010373,28.03,14/06/2022,,Cobeca
FARBICIL CREM 1% X 15 G             ,7591619520377,20.78,14/06/2022,,Cobeca
FARMA D TAB/REC 1000 UI X 30        ,7591821102101,17.05,14/06/2022,,Cobeca
FARMA D TAB/REC 2000 UI X 30        ,7591821210639,20.45,14/06/2022,,Cobeca
FARSENTAL TAB 10/125MG X 100        ,7410000701785,155.32,15/05/2022,,Cobeca
FAZOL GRN P/SUS 500 MG X 15 ML      ,7592803001290,16.23,15/05/2022,,Cobeca
FEBRILIX GRIP TABR X 10 KIMICEG     ,7592616576046,9.848,14/06/2022,,Cobeca
FEBRILIX SOL 120MG/5MLX120ML KIMICEG,7592616204017,7.4799999999999995,14/06/2022,,Cobeca
FEBRILIX TAB 500 MG  X 20 KIMICEG   ,7592616203010,4.915,14/06/2022,,Cobeca
FEBRIP COM 650 MG X 14              ,7591619519210,5.192,14/06/2022,,Cobeca
FEM DUCHA VAG 250 MG/100 ML X 135 ML,7591243817607,8.106,15/05/2022,,Cobeca
FEMAVEN COM 500 MG X 30             ,7592955000813,77.6664,15/05/2022,,Cobeca
FEMIZOL OVULOS 750MG/200MG X 7      ,7592349723762,50.9347,15/05/2022,,Cobeca
FEMMEX ULTRA TAB/REC 200/30 MG X 10 ,7591821801004,9.88,14/06/2022,,Cobeca
FENITOINA SOD TAB 100 MG X 50       ,7501384544225,38.68,05/06/2022,,Cobeca
FERGANIC CAP 40 MG X 14             ,7591955002421,28.57,14/06/2022,,Cobeca
FERGANIC CAP X 24                   ,7591955001257,45.45,14/06/2022,,Cobeca
FERGANIC FOLIC GTA 20MG/80MCG X30ML ,7591955003077,31.17,14/06/2022,,Cobeca
XELDRIN CAP 20 MG X 10              ,7598055000593,5.69,15/05/2022,,Cobeca
ABECAB 5 TAB 40 MG X 30             ,7598055000425,23.57,15/05/2022,,Cobeca
FERGANIC FOLIC JBE 40MG/360 X120ML  ,7591955002803,40.26,14/06/2022,,Cobeca
FERGANIC FOLIC TAB MAST40MG/ X 20   ,7591955002797,35.06,14/06/2022,,Cobeca
FERGANIC FOLIC TAB/MAST X 30        ,7591955003053,49.35,14/06/2022,,Cobeca
FERGANIC JBE X 120 ML               ,7591955001264,33.77,14/06/2022,,Cobeca
FERGANIC SOL GTA X 15 ML            ,7591955001271,24.68,14/06/2022,,Cobeca
FERROCE GRA X 30                    ,7592601200161,29.87,05/06/2022,,Cobeca
FESTAL GRA 210 MG/4G X 25 BLI       ,7591519317572,89.24,14/06/2022,,Cobeca
CLENBUNAL JBE ADU 0.010 MG X 120 ML ,7591955000120,20.78,14/06/2022,,Cobeca
FESTAL GRA X 10                     ,7591519317428,15.768,14/06/2022,,Cobeca
FESTAL GRA X 20                     ,7591519317435,25.256,14/06/2022,,Cobeca
FEXOFENADINA CLORH 30MG/5MLX120ML LA,7592454003186,21.141,14/06/2022,,Cobeca
L-GLUTAMINA CAP 500 MG X 30 VAL NATU,71443970555,24.09,15/05/2022,,Cobeca
FEXOFENADINA TAB 120 MG X 10 CLX    ,7591519007688,14.61,14/06/2022,,Cobeca
FEXOFENADINA TAB/REC 180 MG X 7     ,7703763371037,13.13,14/06/2022,,Cobeca
FINASTERIDE TAB 5 MG X 10 CLX       ,7591519317794,12.42,14/06/2022,,Cobeca
FINASTERIDE TAB 5 MG X 30 ANG       ,7598176000274,24.55,14/06/2022,,Cobeca
FINASTERIDE TAB 5 MG X 30 CLX       ,7591519050820,27.68,14/06/2022,,Cobeca
FISIOLIN SOL NASAL DOSIS 26 ML X 260,7591196001726,21.66,14/06/2022,,Cobeca
FISIOLIN SOL NASAL PED X 15 ML      ,7591196002198,16.04,14/06/2022,,Cobeca
FITEX TAB 20 MG X 1                 ,7591821904293,3.09,14/06/2022,,Cobeca
FEMMEXTRA CAP 200MG/10MG X 10       ,7591821802773,19.77,14/06/2022,,Cobeca
FLATORIL SUSP GTA 80 MG/ML X 20 ML  ,7591062166191,18.18,15/05/2022,,Cobeca
FLATVIN CAP/BL 125 MG X 10          ,175927820001851,15.58,15/05/2022,,Cobeca
FLAVOL CAP 300 MG X 20              ,7592806131031,18.18,15/05/2022,,Cobeca
FLAVOXATO TAB 200 MG X 10           ,7591519009330,16.566499999999998,14/06/2022,,Cobeca
FLAVOXATO TAB/REC 200 MG X 10 LA SAN,7703763671984,17.68,14/06/2022,,Cobeca
FLAXOL CAP/BL 1000 MG X 30          ,7592637005327,45.647499999999994,15/05/2022,,Cobeca
FLEBITOP CREM EXTRACTO NATURAL 20 G ,7593668000053,10.45,15/05/2022,,Cobeca
FLEBOSMIN TAB/REC 500 MG X 30       ,7592229002543,71.81880000000001,14/06/2022,,Cobeca
FLEMAXIN COMP/EFERV 200 MG X 12     ,7460840419241,70.7,15/05/2022,,Cobeca
FLEMAXIN COMP/EFERV 600 MG X 12     ,7460840417971,70.7,15/05/2022,,Cobeca
"FLEMIBAR SOL 6,67MG -333,40MG/ML X 2",7591619000541,16.88,14/06/2022,,Cobeca
FLENOX JAB PED X 120 ML             ,7591243817782,13.81,15/05/2022,,Cobeca
FLENOX JBE ADU X 120 ML BIOTECH     ,7591243817829,15.58,15/05/2022,,Cobeca
FLEXURAT TAB 500MG/400MG X 30       ,7591241817968,51.78,15/05/2022,,Cobeca
FLOGAREN TAB 50 MG X 20             ,7592806134025,9.87,15/05/2022,,Cobeca
FLOMED SOL TOP BUC 0.15/0.25% X 180 ,7591062901365,8.77,15/05/2022,,Cobeca
FLUCON CAP 150 MG X 2               ,7591955002162,12.99,14/06/2022,,Cobeca
FLUCON CAP 200 MG X 4               ,7591955558331,18.18,14/06/2022,,Cobeca
FLUCONAZOL CAP 150 MG X 1 GENFAR    ,7702605101245,4.4625,15/05/2022,,Cobeca
FLUCONAZOL CAP 150 MG X 2    CALOX  ,7591519001594,7.209,14/06/2022,,Cobeca
FLUCONAZOL CAP 150 MG X 2 GENCER    ,7591020007214,8.38,02/06/2022,,Cobeca
FLUCONAZOL CAP 150 MG X 2 LA SANTE  ,7592454144964,8.29,14/06/2022,,Cobeca
FLUCONAZOL CAP 150MG X 2 COLMED     ,7703153020354,6.726,14/06/2022,,Cobeca
FLUCONAZOL INY 2 MG /100 ML IPS     ,7597285000366,8.64,15/05/2022,,Cobeca
FLUCONAZOL SOL INF 200MG/100ML ALFA ,7468999187714,11.66,14/06/2022,,Cobeca
FLUCONAZOL SOL INF 200MG/100ML KM   ,6942189211355,9.29,02/06/2022,,Cobeca
STRATTERA CAP 40 MGX 14             ,7795990001399,171.44,05/06/2022,,Cobeca
FLUDIL TAB 10 MG X 20               ,7592454345057,24.34,14/06/2022,,Cobeca
FLUOXETINA CAP 20 MG X 14           ,7591243818345,9.984,15/05/2022,,Cobeca
FLUTIBLOCK SUSP P/INH NASAL 50MCGX12,8904091123346,64.52,15/05/2022,,Cobeca
FLUVIRIN JBE X 120 ML               ,7591585111166,18.816,05/06/2022,,Cobeca
FOLAC TAB 10 MG X 20                ,7592806133141,8.83,15/05/2022,,Cobeca
FOLAC TAB 5 MG X 20                 ,7592806133158,6.88,15/05/2022,,Cobeca
FOLIFER B12 TAB X 30                ,7592806133639,17.79,15/05/2022,,Cobeca
FORTSAN CAP 500 MG X 90             ,7592946000051,30.429000000000002,14/06/2022,,Cobeca
FRIXONIL SPRAY X 60 ML              ,7592782001830,15.58,15/05/2022,,Cobeca
FRONT 2 CAP/BLAND VAGIN 100MG/400MG ,7593090001413,67.8585,05/06/2022,,Cobeca
FUGOLIN CREM 20 G                   ,7592782000130,15.58,15/05/2022,,Cobeca
BREINOX TAB 800 MG X 30             ,7591821902701,51.14,14/06/2022,,Cobeca
FUGOLIN CRM VAG 1% X 50 G 6 APLICA  ,7592782000307,29.87,15/05/2022,,Cobeca
